x,y,z,targets
-9.204256057739258,8.361618995666504,-14.194315910339355,3
11.526686668395996,-8.311395645141602,8.088152885437012,9
10.841727256774902,4.045708656311035,-7.103705883026123,1
11.282474517822266,-7.27891206741333,-17.967449188232422,1
19.321243286132812,8.954256057739258,8.684649467468262,1
2.8967642784118652,-2.72708797454834,-6.711252689361572,5
-9.98852825164795,13.060813903808594,14.912479400634766,0
-15.307718276977539,-3.908324718475342,7.814855098724365,6
-7.365567684173584,6.575006008148193,-8.67606258392334,3
-1.1388484239578247,-14.586085319519043,5.503079891204834,4
-11.767210006713867,1.8263047933578491,-17.883214950561523,8
16.26075553894043,5.2368083000183105,-4.589956760406494,1
-11.929986953735352,6.586967945098877,2.4748120307922363,0
-6.709115505218506,12.28804874420166,-10.107068061828613,3
4.705267429351807,-9.833653450012207,-1.4759852886199951,9
-18.567703247070312,-12.545802116394043,10.308395385742188,6
-8.609867095947266,15.649979591369629,-7.6246137619018555,2
-4.295809745788574,1.0667539834976196,7.526200771331787,6
6.952834606170654,-8.659187316894531,13.204421043395996,4
9.05221939086914,-8.812668800354004,-0.4859415292739868,7
9.754948616027832,3.3042914867401123,-9.164817810058594,1
-0.7803898453712463,-14.417795181274414,5.807191848754883,4
16.122800827026367,1.303647756576538,-3.1493306159973145,1
3.663670778274536,3.674194812774658,1.1389453411102295,5
0.6529891490936279,-7.382638454437256,7.228886604309082,4
1.2942874431610107,10.666507720947266,-14.745208740234375,8
7.1461405754089355,-9.7803316116333,1.7983390092849731,9
2.479570150375366,15.03865909576416,5.656492233276367,2
-0.07777556031942368,-10.366358757019043,-7.59224796295166,9
10.653779029846191,-10.939900398254395,4.845447540283203,9
-11.749253273010254,-1.6965456008911133,-12.874202728271484,8
2.8011677265167236,-16.371681213378906,1.2385588884353638,9
-15.195416450500488,-16.20888328552246,10.299137115478516,6
-14.867517471313477,1.3025307655334473,-13.343168258666992,3
-12.299226760864258,-1.9787366390228271,12.199252128601074,6
-0.7281479835510254,-11.682004928588867,2.2269458770751953,4
-10.074034690856934,-6.59749698638916,2.812410831451416,6
3.205702543258667,5.611265182495117,8.063957214355469,2
13.310296058654785,-10.605777740478516,3.7411935329437256,9
11.705638885498047,1.360794186592102,-4.479413032531738,1
0.4252597689628601,17.80060386657715,7.969282627105713,2
-9.159102439880371,9.709336280822754,13.56230640411377,0
-12.404221534729004,-0.7025743126869202,-3.286858558654785,5
8.083230972290039,-15.254645347595215,7.222146034240723,9
8.734579086303711,14.448249816894531,0.89223712682724,2
15.887385368347168,-11.58272933959961,6.22086238861084,7
12.200884819030762,-11.874543190002441,-4.580608367919922,7
-4.156175136566162,11.81198501586914,16.941909790039062,2
4.209275722503662,9.493609428405762,-13.781549453735352,8
3.3907947540283203,3.8863179683685303,-11.55317211151123,8
-16.767982482910156,2.3099477291107178,-8.431228637695312,5
-14.147408485412598,7.617733001708984,7.669339656829834,0
-10.76732063293457,-3.468579053878784,9.406744956970215,6
-16.915416717529297,9.747529029846191,12.381279945373535,0
-8.204676628112793,7.541558265686035,6.081135272979736,0
1.8405513763427734,10.803068161010742,5.785539150238037,2
-1.9461365938186646,-19.476533889770508,-3.6771128177642822,9
-12.54808235168457,14.410900115966797,10.58684253692627,0
-3.524984121322632,-19.306549072265625,3.2349252700805664,4
18.290433883666992,-10.116918563842773,7.0861077308654785,7
16.416824340820312,-3.5345571041107178,5.564337730407715,7
13.470179557800293,1.171744704246521,-12.425780296325684,1
-10.124917984008789,0.4595317244529724,-7.6014533042907715,5
16.31531524658203,-19.44100570678711,-4.217868328094482,7
11.449603080749512,-11.977237701416016,8.890003204345703,9
-0.8985362648963928,-11.769646644592285,9.63434886932373,4
-14.509203910827637,-11.596275329589844,7.002893447875977,6
19.797475814819336,6.463763236999512,5.007444381713867,1
-6.552907943725586,8.523821830749512,-1.8665858507156372,5
14.167591094970703,-5.481176853179932,-0.5374093055725098,7
-13.290961265563965,-2.271585464477539,2.7385034561157227,6
-0.9872726798057556,3.9223151206970215,2.271747589111328,5
-12.073288917541504,14.902567863464355,9.473238945007324,0
-5.526382923126221,-17.97524642944336,6.021197319030762,4
-10.315666198730469,1.1606175899505615,-13.111185073852539,8
18.307321548461914,-0.546603262424469,6.313807487487793,7
-9.162739753723145,-0.45235803723335266,2.517608165740967,6
18.373126983642578,2.551032304763794,2.9218735694885254,1
10.532137870788574,4.736037254333496,0.35040363669395447,8
10.491105079650879,-12.230143547058105,-4.455471038818359,7
-12.421599388122559,6.601620197296143,-6.934519290924072,3
14.066688537597656,-17.307659149169922,-3.9187142848968506,7
1.1742637157440186,3.9682321548461914,13.373486518859863,3
14.661230087280273,2.178083658218384,-10.855219841003418,1
-8.373384475708008,11.23763370513916,15.348044395446777,0
-7.39856481552124,6.876013278961182,-8.09290885925293,3
6.260035037994385,-4.520081520080566,11.972655296325684,4
1.817399024963379,0.914000391960144,-2.015838861465454,5
6.997939109802246,-8.956317901611328,13.159360885620117,4
-11.037923812866211,7.637448787689209,4.889925479888916,0
-0.01787397637963295,1.1285667419433594,0.16301198303699493,5
7.927980899810791,-4.897415637969971,10.85620403289795,4
-7.525462627410889,10.675975799560547,12.890666007995605,0
-11.21648120880127,6.497514724731445,-4.5294623374938965,3
-0.019349105656147003,3.0712599754333496,-1.9874465465545654,5
18.925430297851562,5.007009506225586,-1.9797393083572388,1
-12.381516456604004,12.233543395996094,7.74190092086792,0
5.846821308135986,5.899781227111816,-13.91375732421875,8
-13.01285171508789,9.845463752746582,-13.44704818725586,3
17.121103286743164,-8.888748168945312,3.3839547634124756,7
-8.042393684387207,11.630071640014648,10.09142017364502,0
2.565573215484619,-16.41838264465332,-5.005043983459473,9
-18.519311904907227,-8.016464233398438,9.827109336853027,6
-8.797628402709961,-1.0280849933624268,5.590576171875,6
5.905178070068359,-9.562516212463379,1.5414338111877441,9
1.967548131942749,2.323565721511841,0.4864862561225891,5
2.1746718883514404,-12.773573875427246,7.038816452026367,4
-3.335196018218994,0.1580013781785965,5.160476207733154,6
1.4080008268356323,-9.666954040527344,4.0005598068237305,9
-1.2839939594268799,7.942817687988281,-9.046309471130371,3
-10.445345878601074,-1.1199625730514526,-10.16771125793457,5
-7.472130298614502,-20.162681579589844,2.112252712249756,4
-0.8041452765464783,14.521455764770508,12.523539543151855,2
9.648310661315918,-6.379401683807373,13.334500312805176,4
-1.7406439781188965,-0.5754746794700623,-14.227564811706543,8
18.17013168334961,-5.28486442565918,5.160584449768066,7
7.503355026245117,-7.20688009262085,-4.692188262939453,7
0.3158583343029022,2.9508068561553955,-3.127363443374634,5
-1.5992342233657837,-1.2654857635498047,-13.694751739501953,8
-15.107912063598633,5.529569149017334,-17.438064575195312,8
3.2719523906707764,13.810994148254395,-17.76437759399414,8
3.638262987136841,14.517570495605469,5.704703330993652,2
-20.532875061035156,-11.471312522888184,6.349889278411865,6
5.894906997680664,-12.038509368896484,2.849522113800049,9
-15.01351547241211,4.913100242614746,-9.718182563781738,3
14.006488800048828,2.4319257736206055,-0.049464378505945206,1
-21.817447662353516,11.02453899383545,11.453156471252441,0
3.8433516025543213,-8.382721900939941,11.247249603271484,4
19.160634994506836,6.101624011993408,2.3726303577423096,1
-2.71189022064209,-0.9433889389038086,-4.306830406188965,5
3.6034529209136963,-19.962635040283203,4.420084476470947,9
-9.268498420715332,11.774680137634277,10.888242721557617,0
-16.65917205810547,-8.764699935913086,9.050350189208984,6
15.670299530029297,9.3042573928833,-1.3957847356796265,2
13.216776847839355,-5.305328369140625,-17.411701202392578,1
8.925088882446289,-11.085576057434082,-6.243363380432129,3
-16.214807510375977,8.246626853942871,3.1423656940460205,0
-14.998201370239258,-1.0577635765075684,6.2548956871032715,6
-9.15526008605957,13.190353393554688,15.156255722045898,0
-16.363445281982422,7.2357072830200195,4.008661270141602,0
-10.74448299407959,0.27448442578315735,-19.10230255126953,8
-14.547772407531738,5.416350841522217,-16.83064842224121,3
5.870819568634033,14.644890785217285,12.769164085388184,2
-14.533528327941895,9.242443084716797,5.771520614624023,0
-9.297652244567871,5.204338073730469,3.1771159172058105,0
-11.893277168273926,-2.8784687519073486,9.695259094238281,6
-19.666746139526367,11.227326393127441,11.42065143585205,0
-15.977810859680176,13.003357887268066,12.968560218811035,0
-7.233050346374512,-18.612754821777344,2.4361190795898438,4
14.873502731323242,-13.542637825012207,-0.38027510046958923,7
0.6795051693916321,11.720917701721191,9.818258285522461,2
15.609094619750977,-7.456275939941406,7.143154144287109,7
11.769533157348633,-2.0788488388061523,-15.348869323730469,1
6.298827648162842,-11.277253150939941,-0.09200003743171692,9
5.277519702911377,-10.85442066192627,-2.0947930812835693,9
-9.5315580368042,6.549830436706543,-7.400296211242676,3
7.853235244750977,-13.508170127868652,0.5831571817398071,9
-3.84894061088562,3.3038954734802246,-20.50209617614746,8
-3.2335009574890137,-8.413729667663574,-2.629061222076416,4
-4.951267242431641,0.5596472024917603,4.996028900146484,6
-4.01002836227417,3.982283353805542,8.716385841369629,6
13.167238235473633,7.975951194763184,-6.517486095428467,5
-9.337677001953125,9.204765319824219,-16.419960021972656,3
3.7858684062957764,9.780501365661621,-13.101738929748535,8
15.015169143676758,1.2337905168533325,-3.941054344177246,1
-0.059046730399131775,1.038406491279602,-17.215476989746094,8
13.19119644165039,-10.140772819519043,-4.752116680145264,7
18.524158477783203,4.771213054656982,-3.681593179702759,1
-12.061283111572266,6.473561763763428,-6.479781627655029,3
13.456295013427734,-16.08155059814453,-2.7298965454101562,7
-14.224407196044922,-6.18048095703125,6.187997817993164,6
-7.122513771057129,10.281387329101562,-4.716649055480957,3
-15.882281303405762,-11.15978717803955,10.510751724243164,6
-7.801650524139404,10.913681983947754,-6.881232738494873,3
-17.109024047851562,-13.840530395507812,8.518619537353516,6
-9.603738784790039,11.48653507232666,-10.450093269348145,3
5.186957836151123,13.584446907043457,8.764364242553711,2
-6.006347179412842,4.450499534606934,-7.99944543838501,3
9.605754852294922,4.804630279541016,6.303755283355713,2
8.01733112335205,15.51849365234375,-2.9079484939575195,2
16.01436424255371,-19.335718154907227,-2.3285746574401855,7
2.5276293754577637,-12.904269218444824,0.05380614846944809,9
9.11426067352295,11.73788070678711,4.175458908081055,2
-9.466623306274414,15.271971702575684,-5.78277587890625,3
1.074745535850525,14.085349082946777,12.871026992797852,2
15.73850154876709,-7.70071268081665,6.190811634063721,7
-7.2924909591674805,2.8143680095672607,-3.388439178466797,5
4.668122291564941,0.4302327036857605,0.40416470170021057,5
2.018984079360962,14.134122848510742,-15.63420295715332,8
-1.4968997240066528,-0.6917536854743958,-19.272899627685547,8
11.612028121948242,12.747586250305176,1.4979065656661987,2
-17.253929138183594,10.750303268432617,12.434264183044434,0
17.18134117126465,9.167774200439453,3.2805817127227783,1
3.5390076637268066,-12.719355583190918,10.192815780639648,4
-11.756526947021484,4.004147529602051,1.314052939414978,0
-17.640439987182617,-11.575989723205566,9.955497741699219,6
-12.312744140625,14.531720161437988,-11.4866304397583,3
8.878494262695312,-12.398097038269043,-5.854306697845459,7
15.446977615356445,6.382119178771973,4.3092851638793945,1
9.563189506530762,-1.2380144596099854,-15.443116188049316,1
16.867183685302734,1.9503297805786133,-2.566208600997925,1
-0.9399418830871582,-10.841253280639648,7.588582992553711,4
17.97233772277832,-11.818870544433594,-0.1884494125843048,7
-19.646726608276367,11.312164306640625,5.0844573974609375,0
5.62629508972168,18.02801513671875,2.3094048500061035,2
7.087092399597168,-13.655441284179688,-2.990432024002075,9
8.754708290100098,15.511148452758789,0.4174652099609375,2
-12.819103240966797,13.751238822937012,14.017168045043945,0
-4.370759010314941,0.6041253805160522,-1.7675352096557617,5
-12.538508415222168,-0.9566978216171265,11.369152069091797,6
-16.378368377685547,11.103952407836914,2.9491641521453857,0
-2.789525032043457,0.40445491671562195,-14.599303245544434,8
-2.5832624435424805,-21.146875381469727,0.619269847869873,9
-15.83665943145752,-0.8878986835479736,4.912126064300537,6
5.245069980621338,13.63135051727295,-1.129581332206726,2
-19.893341064453125,12.418432235717773,7.993700981140137,0
-16.11701774597168,7.86198091506958,3.9513604640960693,0
13.834321975708008,-12.902215957641602,-4.101719379425049,7
1.6490119695663452,15.851072311401367,12.578925132751465,2
-14.340505599975586,14.13719654083252,8.141779899597168,0
-4.352742671966553,-18.17788314819336,6.239764213562012,4
9.622230529785156,8.068915367126465,6.096488952636719,2
-15.360979080200195,-5.562872886657715,12.030134201049805,0
1.8136082887649536,-15.154414176940918,-3.7103893756866455,9
14.098983764648438,1.6958229541778564,0.46899959444999695,1
-17.061891555786133,-6.692169189453125,5.683870315551758,6
3.6133806705474854,-11.924524307250977,0.04013768956065178,9
-8.269523620605469,5.261290550231934,-3.070892810821533,3
-19.26264190673828,13.974387168884277,9.754441261291504,0
-18.707286834716797,11.348803520202637,9.86149787902832,0
7.880807876586914,13.353521347045898,1.7618597745895386,2
-18.786563873291016,9.658479690551758,10.201285362243652,0
-8.745428085327148,-6.13781213760376,7.45637845993042,6
4.8889994621276855,5.425504207611084,-12.794508934020996,8
1.2459405660629272,-10.400547981262207,13.708099365234375,4
-12.474433898925781,9.484609603881836,4.830214023590088,0
9.975252151489258,-8.079357147216797,-5.535676956176758,7
3.2280824184417725,11.870599746704102,2.7846271991729736,2
9.495635032653809,-2.8987174034118652,-15.899385452270508,1
8.019619941711426,-9.529324531555176,4.1640400886535645,9
-15.972525596618652,1.276633858680725,-9.741634368896484,5
1.2695708274841309,20.00871467590332,9.574520111083984,2
-7.226675510406494,-17.831382751464844,-4.790807723999023,4
-0.9849092364311218,6.81721830368042,-14.560880661010742,8
-6.395838260650635,-3.0330750942230225,-4.58554744720459,5
-0.2928166091442108,14.839884757995605,13.286355018615723,2
-1.4452275037765503,-17.056034088134766,-0.9852141737937927,9
14.36095142364502,-9.041816711425781,0.909200131893158,7
12.743103981018066,-1.8466310501098633,9.3682222366333,9
6.730478763580322,8.482475280761719,10.491632461547852,2
0.2297048568725586,-14.14713191986084,-3.8558475971221924,9
13.336545944213867,-15.54336166381836,1.5664466619491577,7
-3.3787362575531006,-18.67852783203125,2.919149160385132,4
3.6634442806243896,-17.12782096862793,-0.8503464460372925,9
-13.808074951171875,10.975729942321777,-8.797472953796387,3
-3.9817328453063965,15.700313568115234,12.415019989013672,2
16.182912826538086,-2.9670767784118652,5.034210681915283,7
-9.382936477661133,4.593866348266602,-11.447442054748535,3
-9.897443771362305,-4.241318702697754,6.193060874938965,6
-15.13743782043457,8.545549392700195,-9.330270767211914,3
-5.3543500900268555,-0.11834292113780975,10.109732627868652,6
-3.494446039199829,6.290600299835205,-19.5545711517334,8
2.0289928913116455,11.236812591552734,-10.564902305603027,8
-15.822894096374512,8.08846664428711,-15.718436241149902,3
16.744062423706055,-5.6744184494018555,2.1874122619628906,7
-21.402103424072266,12.211400985717773,8.16018295288086,0
8.948280334472656,-10.738675117492676,6.117240905761719,9
10.206083297729492,17.971967697143555,0.1650882065296173,2
14.784991264343262,-19.00688934326172,-4.140677452087402,7
7.091805458068848,-10.846678733825684,7.632271766662598,9
-18.9140567779541,8.390949249267578,9.426342964172363,0
-1.0462266206741333,2.636321783065796,-6.5986785888671875,5
1.4074270725250244,-11.370328903198242,7.875059127807617,4
-11.426630020141602,0.4460107982158661,0.04783383756875992,5
0.2809489369392395,9.190149307250977,-16.423707962036133,8
-2.1606719493865967,-10.19550895690918,4.371768474578857,4
-11.999590873718262,7.8135085105896,-9.564233779907227,3
-15.48697280883789,4.419488430023193,-11.89490795135498,3
11.929816246032715,-2.0045859813690186,-15.210505485534668,1
14.912971496582031,-11.180943489074707,-2.0179643630981445,7
7.960291385650635,9.046079635620117,-15.132436752319336,8
4.626889705657959,-16.618635177612305,1.8258858919143677,9
13.196582794189453,-8.066030502319336,2.610351324081421,7
-9.205296516418457,-4.9877214431762695,2.4369513988494873,6
-1.537597417831421,12.858728408813477,15.060613632202148,2
15.629469871520996,6.679033279418945,5.006772041320801,1
17.649892807006836,-14.517803192138672,-0.03470969945192337,7
-8.369428634643555,13.371612548828125,11.674627304077148,0
-7.362827301025391,3.2838757038116455,-2.0267860889434814,5
-5.817848205566406,-1.4459567070007324,4.6679606437683105,6
-15.927177429199219,3.2791521549224854,-1.27543306350708,5
12.800725936889648,-2.710609197616577,-1.0692375898361206,2
-3.5204644203186035,-11.452521324157715,-2.664081573486328,9
-13.687545776367188,1.9216115474700928,-2.5472755432128906,5
6.188061237335205,-4.503366470336914,8.952667236328125,4
-14.618096351623535,-11.72092342376709,10.857184410095215,6
-3.9613094329833984,15.714863777160645,12.340502738952637,2
-0.3173888325691223,12.386675834655762,11.635762214660645,2
0.6616266369819641,13.498486518859863,8.390396118164062,2
9.303207397460938,-10.334280967712402,8.167890548706055,9
-18.872211456298828,12.270215034484863,9.863659858703613,0
14.563294410705566,-17.136249542236328,-4.013362884521484,7
17.444503784179688,-4.615504264831543,3.1783578395843506,7
14.44333553314209,1.850343942642212,-6.788180828094482,2
6.6507649421691895,11.088566780090332,12.22714900970459,2
-9.822456359863281,2.0798306465148926,4.009637355804443,6
-9.309257507324219,9.959427833557129,-12.745475769042969,3
-7.094231605529785,-20.920677185058594,4.379126071929932,4
2.990499496459961,16.538639068603516,-1.4632540941238403,2
-17.512554168701172,10.676216125488281,3.6588618755340576,0
0.3797084093093872,3.3060190677642822,-5.5404815673828125,5
10.329654693603516,-10.203936576843262,6.160428047180176,9
-18.492576599121094,-13.432174682617188,5.562924385070801,6
11.09964656829834,12.383533477783203,0.7654643654823303,2
8.650079727172852,-1.5505969524383545,-15.882706642150879,1
5.8352274894714355,-11.018386840820312,-0.4531305134296417,9
-9.814506530761719,9.408909797668457,9.223394393920898,0
-13.750514030456543,-9.395729064941406,11.141481399536133,6
-7.1179609298706055,10.843576431274414,13.177103996276855,0
5.183799743652344,-6.1863250732421875,2.080939531326294,4
-10.706435203552246,1.0096226930618286,1.349092960357666,8
-1.2509760856628418,-10.334506034851074,7.124026298522949,4
-10.709626197814941,8.428415298461914,-10.260498046875,3
18.871845245361328,4.71695613861084,2.061680793762207,1
3.035853147506714,3.9686994552612305,0.14918074011802673,5
-5.520645618438721,-16.922578811645508,3.512143611907959,4
4.851815700531006,7.6428375244140625,8.811168670654297,2
10.011115074157715,-9.910663604736328,6.239921569824219,9
-15.927311897277832,3.2733874320983887,-1.2725553512573242,5
15.257284164428711,-14.136717796325684,3.955394983291626,7
-4.574374675750732,14.307042121887207,-11.402941703796387,3
10.291668891906738,-3.115945816040039,-12.292135238647461,1
-5.256478309631348,0.5790522694587708,-7.42079496383667,5
-3.648510217666626,-17.3707218170166,-5.431944847106934,4
2.0288705825805664,2.3047661781311035,-2.598214626312256,5
-14.031698226928711,7.470889568328857,-14.535311698913574,3
13.862486839294434,-8.75757884979248,3.732208490371704,7
-8.712653160095215,8.156254768371582,-5.3192949295043945,3
4.53465461730957,8.58874225616455,-13.226468086242676,8
-10.864187240600586,-4.255493640899658,11.331738471984863,6
-4.414113521575928,11.747422218322754,16.91642951965332,2
8.74820613861084,-4.003049850463867,9.726903915405273,4
-12.57132339477539,-1.312587857246399,11.195969581604004,6
10.463285446166992,-0.47159701585769653,-17.420860290527344,1
14.334563255310059,5.897348403930664,-3.536884307861328,1
3.187715768814087,-7.693532466888428,8.825783729553223,4
-13.608499526977539,12.748210906982422,13.254118919372559,0
-8.815470695495605,12.51625919342041,10.127069473266602,0
-11.855619430541992,-1.186682939529419,-4.184466361999512,5
5.960660457611084,6.314087867736816,-16.417373657226562,8
-15.921969413757324,-8.006377220153809,4.627500057220459,6
14.140186309814453,-19.83745002746582,-0.3649331331253052,7
0.9491637349128723,-7.861710071563721,11.788928985595703,4
8.816420555114746,10.425368309020996,5.822513580322266,2
-1.9537477493286133,10.94251823425293,-18.11913299560547,8
-8.59969425201416,8.0645751953125,10.616232872009277,0
5.824812412261963,17.77948760986328,8.909643173217773,2
-13.909737586975098,1.264115333557129,-5.345204830169678,5
10.238665580749512,-7.427024841308594,10.71606731414795,4
-4.286850929260254,2.3683130741119385,-21.91209602355957,8
-2.6789419651031494,6.091225624084473,-1.2582262754440308,3
-11.205155372619629,7.803290367126465,6.535769939422607,0
-10.316463470458984,-7.279777526855469,2.5727620124816895,6
-7.577138423919678,-19.840660095214844,2.320359230041504,4
-11.869935989379883,-1.1488494873046875,-11.095942497253418,8
-4.699477195739746,1.8633366823196411,7.5168867111206055,6
1.6914805173873901,-9.156574249267578,1.0121943950653076,4
9.717681884765625,-3.055427074432373,-11.037376403808594,1
-3.8746001720428467,2.3150322437286377,-16.94075584411621,8
13.817892074584961,0.808385968208313,-4.601038932800293,1
2.729581594467163,-1.1263428926467896,-4.026726245880127,5
-7.738595485687256,-8.578234672546387,2.1242051124572754,4
10.888444900512695,-10.143472671508789,0.9766911268234253,9
1.7118525505065918,-14.705682754516602,8.7427339553833,4
-8.787405967712402,13.295553207397461,-10.609761238098145,3
6.723997592926025,13.083893775939941,1.2541615962982178,2
-10.042465209960938,13.584540367126465,12.803449630737305,0
-8.023239135742188,2.1230456829071045,0.2785015404224396,5
-15.02033805847168,10.303506851196289,6.285746097564697,0
10.593921661376953,-18.779277801513672,-3.519500970840454,7
5.196610450744629,-11.883162498474121,5.821603775024414,9
5.793986797332764,13.877148628234863,10.834739685058594,2
4.733077526092529,-11.637548446655273,-2.7762303352355957,9
-5.157892227172852,-4.5310139656066895,-13.267871856689453,8
5.046496391296387,-11.982585906982422,-3.3133761882781982,9
-14.127959251403809,-3.465738534927368,4.589015960693359,6
-17.753807067871094,2.147855043411255,-12.054271697998047,5
1.7468087673187256,12.30388069152832,13.821905136108398,2
0.1812092363834381,-12.379505157470703,1.8608100414276123,4
-5.421238422393799,-15.387083053588867,4.62286901473999,4
-8.48312759399414,-0.8435131907463074,8.95518684387207,6
3.23677659034729,-11.475177764892578,7.787906646728516,4
0.38097265362739563,4.620715618133545,-14.635848045349121,8
-0.32436108589172363,-12.930780410766602,9.420256614685059,4
14.854706764221191,0.8023543357849121,-6.528067588806152,1
14.988737106323242,-17.767053604125977,0.8995214104652405,7
-12.29736614227295,2.5878078937530518,-6.995942115783691,5
3.3345232009887695,11.411300659179688,-15.143601417541504,8
6.132202625274658,-6.190899848937988,3.9616551399230957,9
-11.520767211914062,2.4399876594543457,-6.04102897644043,5
-6.185413837432861,-14.258560180664062,5.097470283508301,9
-1.1448540687561035,10.62018871307373,-9.548111915588379,3
12.567769050598145,-11.949139595031738,-6.634932994842529,2
-5.049440860748291,4.502226829528809,-4.654074192047119,5
1.2320234775543213,6.788538932800293,-14.83100700378418,8
0.8323050141334534,17.985124588012695,7.219903945922852,2
-1.2773191928863525,15.472636222839355,9.631128311157227,2
9.57691478729248,-9.311356544494629,-6.129268169403076,7
11.058520317077637,13.462048530578613,5.443253040313721,2
6.3581695556640625,11.122255325317383,-14.465909957885742,8
8.14958381652832,-7.9516072273254395,0.6137308478355408,4
13.900629043579102,3.0263259410858154,2.2233877182006836,1
-1.8725937604904175,-19.407629013061523,-3.54775071144104,9
-7.226970672607422,7.249786376953125,-8.262063026428223,3
-12.662957191467285,-6.929513931274414,6.041076183319092,6
-8.955554008483887,12.996308326721191,12.268450736999512,0
-1.7406272888183594,13.228429794311523,15.424858093261719,2
6.316786289215088,17.97309112548828,6.792770862579346,2
7.456024169921875,-9.807516098022461,6.27394962310791,9
9.78908634185791,3.4390556812286377,-8.449986457824707,1
9.704111099243164,9.971002578735352,6.932614326477051,2
14.095375061035156,-5.806678771972656,1.6764994859695435,7
3.4313883781433105,14.812735557556152,13.332181930541992,2
15.889962196350098,7.67930793762207,-0.24719445407390594,1
-6.606508731842041,6.859808444976807,-12.257996559143066,3
1.0412038564682007,-12.347284317016602,6.9763102531433105,4
8.116897583007812,-10.789864540100098,6.10465145111084,9
15.057088851928711,6.784874439239502,-2.6797964572906494,1
-1.61726975440979,9.112194061279297,-16.269868850708008,8
-16.79279136657715,13.102152824401855,6.352039337158203,0
0.48637422919273376,13.785778999328613,14.953643798828125,2
-1.1251099109649658,18.49839210510254,10.012897491455078,2
-8.5071382522583,3.9561948776245117,-9.696513175964355,3
-5.058413028717041,-20.992143630981445,4.1115851402282715,4
14.226005554199219,4.2284770011901855,1.9459415674209595,1
-11.44096851348877,17.455446243286133,-9.93698787689209,3
6.182488441467285,-8.549738883972168,-3.9721298217773438,7
0.43156304955482483,-10.273890495300293,12.753266334533691,4
19.61330223083496,4.645759105682373,-1.8409349918365479,1
-7.213029384613037,-21.08478546142578,4.5959367752075195,4
10.943735122680664,-2.357921838760376,-8.71243667602539,1
